PSC	0	23120495D	22685099	2794827	5361763	5729959	2433086	0	24.3	1397	0	0	283999
PSC	0	23120496D	23051272	2704934	5060763	5460342	2310852	0	14.3	5695	0	0	308816
PSC	0	23120497D	22659930	2725563	5437842	5736467	2433364	0	17.5	1492	0	0	302280
PSC	0	23120498D	22849387	2701102	5335064	5648191	2394147	0	16.6	2236	0	0	240227
PSC	0	23120499D	22418284	2488513	5934170	5920131	2509470	0	16.1	36670	0	0	284712
PSC	0	23120500D	22800544	2658385	5385284	5652606	2397100	0	18.7	1422	0	0	281550
PSC	0	23120501D	22750198	2885744	5163287	5661652	2393658	0	14.0	5768	0	0	326590
PSC	0	23120502D	23200609	3203418	4382847	5332510	2259002	0	17.7	946	0	0	338908
PSC	0	23120503D	22837943	2537137	5451563	5616221	2378674	0	17.1	3135	0	0	299129
PSC	0	23120504D	22553295	2653420	5588062	5795261	2452857	0	16.1	1506	0	0	330839
PSC	0	23120505D	23397412	3215776	4206310	5214416	2212627	0	17.0	3151	0	0	306173
PSC	0	23120506D	23041364	2598962	5158368	5453445	2309618	0	13.6	1892	0	0	327185
PSC	0	23120507D	22996985	3012999	4811111	5498743	2331243	0	18.7	2257	0	0	304691
PSC	0	23120508D	22648013	2618274	5586844	5764366	2447447	0	18.3	5144	0	0	272577
PSC	0	23120509D	22739097	2936992	5134637	5672355	2405414	0	19.1	3571	0	0	314952
PSC	0	23120510D	22806357	2608831	5394266	5625947	2383412	0	15.3	1175	0	0	316268
PSC	0	23120512D	22303344	2743557	5799968	6004960	2545831	0	17.3	34037	0	0	278643
PSC	0	23120513D	22679361	2613696	5549907	5737955	2432011	0	15.0	4635	0	0	282874
PSC	0	23120514D	22777905	2623907	5424288	5656639	2397857	0	17.7	1003	0	0	299512
PSC	0	23120515D	22783468	2646137	5430727	5672749	2410736	0	19.7	1261	0	0	265346
PSC	0	23120516D	23118954	3067529	4643693	5422081	2294785	0	20.3	2460	0	0	295510
PSC	0	23120517D	22688538	2653583	5507189	5736111	2431098	0	18.8	1363	0	0	276397
PSC	0	23120519D	22885772	2741849	5089911	5513255	2324326	0	10.6	4289	0	0	408602
PSC	0	23120520D	23052701	2698008	5032513	5435106	2301037	0	12.4	4981	0	0	342651
PSC	0	23120521D	23164101	2691281	4938521	5363281	2271856	0	12.9	2516	0	0	332081
PSC	0	23120523D	22882677	2780470	5110489	5550718	2346070	0	12.8	3179	0	0	352286
PSC	0	23120524D	22704327	2748724	5339657	5688487	2406256	0	13.2	15426	0	0	333179
PSC	0	23120525D	22827008	2685042	5289127	5605605	2374625	0	13.4	8362	0	0	324608
PSC	0	23120526D	22812176	2692569	5301169	5620335	2379442	0	14.5	2065	0	0	319841
PSC	0	23120527D	22584808	2694469	5462720	5740341	2423176	0	11.1	6285	0	0	383896
PSC	0	23120528D	22836014	2668309	5276558	5585676	2365256	0	14.3	1242	0	0	344969
PSC	0	23120529D	22590873	2585697	5661371	5800242	2453501	0	15.2	4750	0	0	287803
PSC	0	23120530D	22699117	2465796	5690512	5732215	2430548	0	15.6	2056	0	0	270361
PSC	0	23120531D	23562524	2948932	4305172	5095896	2162900	0	14.5	2853	0	0	309182
PSC	0	23120532D	22912859	3098753	4795526	5550399	2349937	0	15.3	7654	0	0	318650
PSC	0	23120533D	22826329	2655682	5325804	5610162	2377246	0	13.8	6720	0	0	317949
PSC	0	23120535D	22773947	2653396	5378382	5646336	2391614	0	13.9	13784	0	0	320002
PSC	0	23120536D	22763776	2760261	5272357	5648683	2390149	0	13.7	1908	0	0	329421
PSC	0	23120537D	22701279	2636627	5488635	5711364	2420216	0	15.4	8199	0	0	299152
PSC	0	23120539D	22916462	2935591	4960190	5548713	2352935	0	16.4	5709	0	0	313517
PSC	0	23120540D	22759963	2757369	5279282	5652157	2390716	0	14.0	3277	0	0	329252
PSC	0	23120541D	22617085	2737976	5443665	5754413	2433608	0	14.0	7080	0	0	327071
PSC	0	23120542D	22696674	2586302	5490855	5683285	2400198	0	13.8	1486	0	0	351954
PSC	0	23120543D	22757403	2681503	5399440	5678714	2408620	0	15.1	1653	0	0	287458
PSC	0	23120544D	22528459	2684082	5595711	5823472	2463048	0	13.7	6086	0	0	317584
PSC	0	23120546D	22638256	2661697	5506493	5748739	2425816	0	12.2	4219	0	0	319444
PSC	0	23120547D	22691489	2634669	5464842	5697599	2408228	0	14.9	10971	0	0	334815
PSC	0	23120548D	22868986	2828031	5097747	5571620	2360110	0	14.9	2811	0	0	330999
PSC	0	23120549D	23258290	2794392	4635492	5228011	2206925	0	9.6	2255	0	0	438043
PSC	0	23120550D	22995875	3028970	4768584	5481362	2321652	0	16.0	7129	0	0	332351
PSC	0	23120551D	22688203	2689638	5409424	5694583	2410921	0	14.2	4471	0	0	338625
PSC	0	23120553D	22682149	2782967	5327798	5702028	2415020	0	12.8	1809	0	0	333017
PSC	0	23120554D	22725010	2787295	5301811	5685928	2409421	0	14.7	1383	0	0	311575
PSC	0	23120555D	22719167	2780477	5309949	5687233	2409354	0	15.3	8885	0	0	316227
PSC	0	23120556D	22731383	2703566	5383325	5684900	2408204	0	13.1	6729	0	0	307542
PSC	0	23120557D	22780827	2597517	5429120	5642941	2389895	0	15.0	6285	0	0	318367
PSC	0	23120558D	22845059	2769420	5160504	5576376	2359559	0	13.4	5981	0	0	350954
PSC	0	23120559D	22632154	2696074	5467608	5741774	2428330	0	14.8	2461	0	0	329954
PSC	0	23120560D	23021068	2754640	4978918	5438517	2300654	0	11.6	2473	0	0	371263
PSC	0	23120563D	22880613	2742251	5206174	5585180	2369178	0	14.7	1570	0	0	296682
PSC	0	23120564D	22860885	2722160	5236764	5596081	2368945	0	16.6	5723	0	0	305830
PSC	0	23120565D	22829880	2625876	5355850	5611018	2376725	0	13.7	4210	0	0	314266
PSC	0	23120566D	22785572	2875613	5147625	5637403	2392037	0	17.8	1398	0	0	316950
